RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
42923,Pottstown,Pennsylvania,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71700,71700,74400,90400,94200,84500,69200,71e3,77400,82300,81800,78700,75e3,79400,79200,78900,74e3,78300,89400,90200,87700,78300,91300,85100,91600,78700,80100,79300,85500,92400,102400,104200,107200,95400,99900,103700,107100,96800,94900,108600,108300,103200,92900,1e5,105700,
24634,Evergreen,Colorado,1280,399300,390500,425e3,398700,405800,398e3,424200,401400,372100,329800,353300,355900,368100,352700,373400,373900,375e3,342300,324400,327200,327700,317900,329600,327100,355900,354900,362700,365900,330200,329300,352500,367600,383500,355900,393600,373700,381800,332e3,349300,321400,330700,316700,325600,363500,397500,392500,373900,337600,346100,352400,377900,397200,374400,370600,360700,363700,373500,363700,368300,347800,345900,34e4,378700,403900,403900,391400,380200,394600,395800,367200,364800,350600,388300,388200,390100,375300,382800,382500,405600,422700,424400,421500,475500,501300,523100,448800,446400,444700,453700,456600,430400,429500,440100,461500,456400,438300,429400,472500,471200,479e3,467e3,475800,494800,477400,480400,472600,498400,535500,542800,544900,529100,527800,514e3,543600,558900,570300,574200,548600,576200,581800,663500,659900,641300,582300,571200
56087,Olmsted Falls,Ohio,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142900,146700,147500,152e3,151e3,141200,151300,141900,142200,131e3,143900,146600,147300,146100,143500,143500,139300,146600,143700,146300,142100,148400,155500,168800,167400,163e3,151600,156600,140700,154200,154100,168100,162800,157600,159400,165400,179100,183900,179900,158400,155e3,156400,177600,169300,165800,151200,
14668,Wilmington,Massachusetts,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395800,393600,408900,406500,411900,418500,470500,460100,458100,411600,411400,394200,390500,385e3,412e3,411900,411600,407400,413500,420500,418400,439800,442600,443400,423e3,433500,455e3,466500,483400,473e3,471500,443500,429800,443300,470700,510500,497700,518700,
19317,Mequon,Wisconsin,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354800,348500,389600,386800,398400,373400,382400,372500,383900,376600,356500,331700,331e3,356800,368e3,382400,384700,396800,388e3,375e3,354600,364700,386500,400500,383100,359300,359700
398997,Morris,New Jersey,1284,513400,487400,537500,525500,526500,497200,504400,497700,505900,497800,521900,515900,514900,472400,453900,458600,486900,480500,466200,475500,500400,503800,517400,587300,618400,601400,513900,480500,459700,484100,508500,550600,556e3,538400,525500,506600,519800,483300,493800,487e3,512300,498700,488600,479200,469900,463100,438300,493300,508400,545200,532400,529200,536e3,481900,477900,460700,496200,485900,489800,494900,491800,496500,483500,515900,518300,516700,514e3,530500,540900,518500,480200,465700,456800,490200,487100,503100,512600,537200,565700,541700,514800,512200,559200,579100,613600,586700,602600,558500,550200,527e3,523600,542100,575100,577700,574400,550800,577900,565400,594400,585500,583400,586600,561300,558100,539400,572e3,586500,614500,604200,598e3,566800,554e3,573500,554400,541e3,522500,553500,562500,573e3,536600,543500,535700,557100,556700,547600
43821,Acton,Massachusetts,1285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329e3,383e3,431300,418400,381300,408600,415300,456e3,421700,403200,389900,401100,407600,412900,415800,419200,416300,418400,421e3,404900,363800,412300,364300,400900,370300,461700,472100,466300,435e3,410700,403700,444900,476400,476e3,439600,438100,420900,426700,418700,448100,447500,465600,482900,495700,488200,491900,491900,474e3,462400,455e3,473200,474900,486100,481500,414800,409500,413800,479900,53e4,470200,507200,443200,513200,470900,517100,497900,516500,525e3,553e3,548e3,500900,536400,587900,580300,536500,
7954,Willoughby,Ohio,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148700,150500,127500,106500,114600,128400,137100,128e3,135100,135400,140600,130900,132800,137800,149900,150400,141400,135500,148400,159700,155400,146600,141600,134300,129600,139100,156400,163e3,157900,158600,145300,140700,171600,176300
28063,Yucca Valley,California,1287,160700,151300,148300,152900,158300,140900,145500,132300,136400,121800,113600,105e3,103300,100700,99500,102600,107700,113200,110900,103900,94200,84900,81400,79600,82700,86400,91300,88300,87700,84400,91200,101400,98200,92900,74200,73500,69200,73900,72100,74900,78600,81100,81200,86100,91200,94200,86500,81e3,87600,90800,92600,83300,85200,85400,94e3,94900,94600,93400,94700,106500,106300,104600,99800,95300,100300,104900,116400,112100,105800,104200,111200,114100,116800,120800,121e3,124500,121100,123400,126e3,127100,126900,119e3,124700,128200,126900,125200,123300,130800,131600,127500,122800,129e3,143400,151e3,143300,144500,148500,153500,152600,15e4,152300,153900,149600,152600,157200,165400,166e3,157500,158200,159600,176400,177e3,185800,174e3,174300,166400,173400,178e3,186100,191300,195300,189600,191800,197300,207600
398735,Raritan,New Jersey,1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335500,349300,358300,359500,343600,381300,363500,430100,389800,421600,361400,346600,34e4,330300,338100,330800,364e3,363600,388e3,373600,361700,320400,309400,290300,318200,305100,326300,319700,339900,359400,371600,360600,36e4,337400,355700,352800,349100,346e3,351800,343400,337e3,331800,355100,352e3,333100,314700,307800,320600,326800,339500,347600,357200,343100,342800,325900,333300,345200,358600,369700,357100,351800,319900,300500,305300,320600,327400,322700,343700,359300,376400,353400,348700,347300,371200,369700,361100,379e3,379800,347e3,337100,328100,357500,348100,343600,365300,350600,346400,318900,338700,360500,347800,335800,318100,366200,375900,
50054,Watauga,Texas,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900,124300,130400,129900,132700,128800,130200,127e3,130500,129200,130600,128400,128800,132e3,134600,139300,142200,143800,143e3,143800,143800,144e3,142100,144100,149e3,151600,152400,154800,162100,170500,172300,172500,172400,172e3,172500,175200,179400,184400,180900
6835,Rosemount,Minnesota,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182400,186300,183e3,203800,206100,200600,190800,171700,182600,182e3,194200,194600,191100,190800,176e3,179300,184600,199200,200600,200800,201500,211200,215100,218200,218100,222800,229200,225700,225200,221700,223700,218600,218500,217700,221700,236700,234400,235700,222400,235500,242300,245e3,244700,251800,253700,252600,247100,249200,237600,250600,254300,267700,248700,232200,239100,246300,266300,262500,261100,257300,260600,256300,25e4,246300,245600,247100,259300,278900,276200,272900,262500,279800,270700,268800,262800,259600,264800,262800,285600,302900
396635,Mccandless,Pennsylvania,1291,157400,173e3,186300,177500,166300,161300,164100,170900,161e3,157900,160100,160300,156700,153100,151800,163400,154100,167100,184e3,192100,182900,167100,176600,174100,176200,171800,181100,178e3,164100,174e3,180400,203700,187800,186800,169800,175700,179300,201100,199300,199700,186700,193500,196500,185600,170200,159900,163100,181200,179500,195e3,192700,195500,191200,195800,200600,214600,208500,209800,191600,176100,176800,178e3,190700,187600,189700,189e3,205600,204400,216100,198700,196500,172e3,170900,171200,186e3,193700,19e4,197e3,199400,210800,208e3,213800,213700,211600,211700,210100,218800,214400,218400,216600,210700,201100,192700,189600,198300,208400,202300,199300,202e3,205600,206200,200400,214300,216e3,222700,229e3,223600,225400,224e3,236300,224300,229600,221500,245400,245200,267700,260200,279100,250800,232600,210600,237300,243600,238e3,
38095,Crystal,Minnesota,1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145800,15e4,153700,154100,149e3,149500,149800,159300,150900,149900,145400,156e3,157700,159800,161100,162600,164200,159200,157800,160800,163100,169800,17e4,173700,171400,169e3,171500,169800,175200,178300,182400,177600,176500,183400,185800,186900,177900,178e3,176e3,179600,180800,183700,189600,189200,190700,187800,192400,197100,201e3,203500,201300,198300,197900,203100,211300,216100,216200,214600,212100,214400,216600
46285,Lockport,Illinois,1293,251e3,245900,232900,199300,191900,194200,194300,204600,220100,228200,220100,243300,232200,23e4,186600,184300,179600,186800,185800,188400,189400,195500,197100,190500,186300,184500,180600,177200,178600,189800,194300,210100,213100,213700,22e4,207600,197200,171700,152600,155100,154600,168400,161300,157400,169900,187800,200600,197800,178900,179400,168600,173800,16e4,159800,170500,170700,176e3,168800,166300,156100,15e4,154e3,163800,166300,168300,167200,177500,176800,178300,174600,174200,176300,176500,175700,177900,170200,172200,168800,170800,168400,173300,171400,173700,169600,170100,172300,168300,171700,167200,170900,173100,176100,176100,171800,170800,170500,176100,176700,177400,175900,178100,178e3,175e3,177900,176400,188900,191100,196700,189700,187100,184800,194800,196200,210500,204700,205200,200400,202500,208500,207900,205200,204300,198200,197e3,186600
37737,Canton,Massachusetts,1294,,,,,,,,,,,,,,,316400,354e3,341300,329300,330800,333300,371300,346100,342300,331700,362100,377800,357600,348700,356300,358400,358500,361600,372400,361400,322200,328e3,354500,399800,380900,359100,350700,379400,400900,383600,358800,338800,408e3,404500,417300,368300,375600,356700,358500,354800,342800,310700,315300,322800,328900,318600,331200,369300,381e3,385100,363400,362100,387500,399900,420900,417e3,382200,394800,398400,448800,435600,438300,423300,423600,401e3,376100,360900,350200,367800,366800,375800,369800,367200,363e3,371600,368800,374400,366e3,449600,470200,478100,398200,383700,381700,382900,390500,433500,459200,457400,428200,455e3,457e3,455e3,452e3,440700,439600,422700,430100,465e3,459700,465600,403700,435200,432800,448500,419900,431500,444400,437800,441900,
56396,Plainfield,Indiana,1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141200,149900,155800,144400,133800,136200,142100,141700,153700,146200,148900,138e3,138100,144400,152400,152500,145e3,132e3,131700,125600,129200,133900,139100,134800,138500,140600,141400,141e3,145600,154600,156200,154e3,152200,150200,157e3,158300,153300,143400,144300,148800,154500,153400,155800,159700,162800,162500,159800,162e3,169900,189100,188900,180900,161800,158300,160400,162400,158100,156400,153600,161400,163100,169900,164600,171400,165500,170400,162200,160400,166200,174400,178500,163300,156200,16e4,177200,179100,178e3,166700,179500,181100,191e3,177100,175900,168800,178300,188900,199100,197500,187700,
27287,Stony Brook,New York,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320100,355800,365300,403300,385800,411900,397100,426400,417400,398600,374900,386e3,397100,410800,395300,388400,379700,363e3,386900,368100,383600,38e4,416600,419700,414e3,420900,420600,425400,412800,396900,365600,352500,381700,409500,424800,405600,395800,380500,375100,366500,377700,388100,397700,402400,392900,397200,385800,390400,393900,392e3,41e4,424e3,448300,463700,453e3,445700,426600,427800,428100,433400,453800,475e3,467600,447500,431500,428800,437e3,438800,,,
7898,Wexford,Pennsylvania,1297,225600,229900,222600,233300,240200,244300,268200,281200,283300,266100,267300,264300,263400,259100,257800,256e3,250100,251e3,276e3,279300,291300,259900,276300,295700,292500,279800,235300,249200,272600,273100,302900,304600,324e3,283800,253300,261500,270200,277700,267e3,270800,281600,282900,290600,289e3,279700,262300,239500,250700,248900,250200,251200,260300,278300,274e3,323e3,33e4,335700,278900,248300,250300,261800,307900,300300,291400,254400,256300,261400,289500,288400,302900,287400,315100,300500,298300,269700,292400,297e3,303300,304400,307700,320200,317200,331400,330600,302600,294900,299600,319400,331300,319400,325900,307600,303900,286100,287100,287200,301500,295100,297800,299e3,302200,302200,322400,321900,351200,327300,318900,280500,282800,291900,289600,292200,298200,298900,324300,328200,385200,366100,382300,337e3,311100,294100,323900,349600,
40681,Saginaw,Texas,1298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136900,135700,139300,140600,153700,152700,149900,142700,139600,144e3,141300,148900,151200,153200,153300,155700,162400,168300,170200,168200,167700,167800,174700,178400,180600,18e4,176100,173300,169400,172100,176500,176500,175900,174e3,183900,187700,,,,,,
44861,Darien,Illinois,1299,261100,263800,259600,265900,27e4,278400,265600,269600,278100,277400,263200,272100,266100,266e3,267100,28e4,275200,261800,247200,245300,236600,236600,222900,217300,249e3,259700,259400,225900,247900,258e3,255400,237700,219400,235200,229600,240500,216500,220700,215800,246100,254800,254e3,226100,214700,225800,232e3,244900,239500,243100,221600,228400,229600,242700,232700,216400,204800,205300,227600,244200,239500,232600,207500,213400,216500,242400,238700,243300,245100,254900,255500,244e3,242500,228800,238300,237800,255500,251600,250900,252600,265400,275400,280300,275900,261200,249500,254500,254900,265700,267400,276300,269100,258200,250200,237200,247800,261300,290400,284700,285800,270200,268800,279e3,276700,277e3,264400,268800,272600,284800,298e3,298200,293600,275e3,284e3,284600,287300,302800,309600,326700,315100,313200,325400,321600,311400,296800,300600
8587,Huntley,Illinois,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,207500,201900,199200,208600,209900,203300,218400,221400,233400,216900,226800,228200,215500,186700,169500,176900,184300,197200,195600,205e3,200300,207e3,192e3,193300,180100,188300,180200,180600,194800,200300,220200,201700,197300,184200,184900,192500,196e3,194100,191400,202800,218100,229300,220100,209500,206700,202200,203600,197800,202500,204800,215500,218e3,222600,218200,220200,224600,231500,236e3,238300,220900,219100,213200,217e3,213300,208800,218300,207800,213100,217500,231200,231300,234600,231700,241e3,241900,25e4,248400,250700,248200,247700,246900,241700,244e3,246600,254800,258e3,253500,260500,253300,251800,247800,242100,250500,243100,251500,239400,240500,252900,
43240,Round Lake Beach,Illinois,1301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72400,71600,54900,56600,56800,65300,61600,64200,66700,72e3,75200,77100,81300,96700,97200,101900,90700,91600,87700,86700,84800,97700,96900,101300,85900,99100,97600,102700,99400,103300,110600,109200,116900,118600,116700,112500,105500,113500,119700,123600,119800,117400,120900,125800,123900,123200,128e3,136400,146400,140300,138e3,132200,128100,125700,124e3,128e3,132100,134700,133100,145e3,155800,169800,159900,146800,139400
38541,Florence,Arizona,1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,143400,139300,141800,146300,156e3,162500,155300,153e3,145400,151700,172800,181400,178300,150900,144e3,143500,140600,136100,135800,139500,141e3,150800,157100,163200,156600,153400,146100,149100,148200,156200,155300,149100,154900,158600,165900,162700,178800,189800,204100,192800,191700,184700,200300,206700,213e3,200500,192200,186900,186100,2e5,190200,187800,170400,180800,189200,191400,191700,193400,197300,199700,194e3
46805,North Plainfield,New Jersey,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179300,189500,194700,190200,211200,207800,211400,203900,203800,201500,194900,182700,192100,195e3,201800,187200,196200,187500,184400,185800,193200,197500,186e3,199300,199400,202200,189700,194300,187300,195900,185100,186400,180100,168500,175900,174200,184200,182600,183e3,183800,182300,185500,198500,209500,214100,215900,229800,239100,243e3,241800,235300,220100,202800,199200,214900,237700,261e3,274600,277200,288900,295100,301700,284100
399063,Wall,New Jersey,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438300,478800,432800,375900,367800,384400,389e3,384700,387300,450300,434e3,427700,416900,417500,416200,405900,421400,452100,432100,393100,356800,362200,385200,397300,393100,390300,398500,427200,406800,427e3,389800,435900,434200,469100,455500,462900,472400,468900,444e3,427800,443500,456600,461700,436400,435500,438e3,435900,403700,397600,410200,457600,468300,483200,465300,448900,417900,390700,404700,444200,464600,458500,435e3,446200,428500,424700,409900,450300,483800,524600,495700,459800,460300,487300,510700,484e3,473300,519400,550100,541200,472300,457100,471400,504e3,487700,
38976,Hialeah Gardens,Florida,1305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192500,172300,172900,170400,178400,177700,181e3,188900,199300,199900,196900,176600,194400,209900,234300,230300,228700,216700,222400,216700,221500,223400,213800,224500,224800,232600,224200,235900,264e3,251500,223700,198700,214e3,249700,244500,228900,189800,194900,21e4,228800,236500,239600,
30411,Beltsville,Maryland,1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188900,192800,193400,195900,19e4,192400,208300,218e3,229700,203900,189800,169e3,158300,175200,183200,191600,184900,188200,2e5,199100,213900,209700,206500,203300,190600,190600,181800,203200,213200,213400,203300,193200,206600,201100,209700,207100,233200,249900,253e3,242500,217500,212300,201500,224e3,225400,246100,243800,263200,256800,252200,237800,261400,267300,269600,256500,246700,234600,223800,238500,239600,244500,229100,234700,23e4,261400,272400,289800,289e3,283400,289100,278800,272800,255600,263400,276600,283400,279200,276e3,288600,295700,312100,310200,301800,270800,262400,27e4,297400,306200,317500,315800,330600,344200,348400,355200,340500,337300
36041,Medford,New York,1307,295200,294300,269100,290700,307900,328700,306400,282400,272800,270900,278800,263400,258600,249500,246400,238100,227500,226300,230200,231700,248100,271800,272600,258100,233800,238200,232200,235800,229500,229200,220300,229900,242500,274700,272e3,264600,231700,228800,221400,216100,206700,203500,212800,223100,237600,244e3,240400,238600,212700,243e3,229600,236800,203600,206100,226800,231300,239e3,231e3,198400,196700,192e3,220200,222300,231e3,234e3,229300,229100,224400,25e4,253100,255600,235500,238100,248100,249700,249e3,245e3,255800,250200,251100,246400,253800,261e3,264600,307500,306400,307200,269500,257800,255100,259100,273800,282100,279100,274800,259500,262200,261800,271300,267e3,267500,272500,275500,282200,275600,276600,275200,281e3,280100,275400,276300,278800,276100,269100,264900,258600,260500,265200,262300,249900,258300,,,,
